instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,humid_hour,windspeed_hour,casual_hour,registered_hour,count_hour,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,humid_day,windspeed_day,casual_day,registered_day,count_day,month
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12020,Spring,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12021,Spring,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12022,Spring,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12023,Spring,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12024,Spring,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12025,Spring,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12026,Spring,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12027,Spring,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12028,Spring,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12029,Spring,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12030,Spring,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12031,Spring,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12032,Spring,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12033,Spring,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12034,Spring,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12035,Spring,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12036,Spring,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12037,Spring,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12038,Spring,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12039,Spring,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12040,Spring,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12041,Spring,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12042,Spring,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142,May
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,12043,Spring,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12044,Spring,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12045,Spring,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12046,Spring,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12047,Spring,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12048,Spring,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12049,Spring,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12050,Spring,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12051,Spring,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12052,Spring,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12053,Spring,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12054,Spring,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12055,Spring,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,39,150,189,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12056,Spring,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12057,Spring,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,48,195,243,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12058,Spring,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12059,Spring,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12060,Spring,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12061,Spring,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,69,716,785,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12062,Spring,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12063,Spring,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12064,Spring,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12065,Spring,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12066,Spring,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174,May
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,12067,Spring,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12068,Spring,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12069,Spring,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12070,Spring,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12071,Spring,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12072,Spring,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12073,Spring,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12074,Spring,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12075,Spring,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,16,452,468,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12076,Spring,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,38,681,719,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12077,Spring,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,39,258,297,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12078,Spring,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12079,Spring,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,46,151,197,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12080,Spring,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12081,Spring,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12082,Spring,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12083,Spring,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12084,Spring,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12085,Spring,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12086,Spring,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296,327,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12087,Spring,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12088,Spring,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267,295,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12089,Spring,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,24,221,245,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12090,Spring,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159,May
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,12091,Spring,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12092,Spring,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49,56,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12093,Spring,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12094,Spring,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,1,15,16,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12095,Spring,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12096,Spring,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5,5,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12097,Spring,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29,30,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12098,Spring,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146,156,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12099,Spring,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12100,Spring,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12101,Spring,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267,301,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12102,Spring,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,47,138,185,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12103,Spring,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,61,160,221,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12104,Spring,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213,289,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12105,Spring,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233,302,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12106,Spring,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,72,180,252,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12107,Spring,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,69,222,291,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12108,Spring,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,61,329,390,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12109,Spring,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678,798,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12110,Spring,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,118,634,752,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12111,Spring,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,76,416,492,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12112,Spring,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12113,Spring,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,48,237,285,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12114,Spring,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,33,210,243,May
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,12115,Spring,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,36,131,167,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12116,Spring,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,10,63,73,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12117,Spring,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34,42,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12118,Spring,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,7,16,23,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12119,Spring,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12120,Spring,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,3,6,9,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12121,Spring,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12122,Spring,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12123,Spring,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352,359,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12124,Spring,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12125,Spring,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288,340,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12126,Spring,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12127,Spring,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12128,Spring,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12129,Spring,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247,333,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12130,Spring,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12131,Spring,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360,466,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12132,Spring,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447,584,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12133,Spring,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12134,Spring,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391,522,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12135,Spring,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293,404,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12136,Spring,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12137,Spring,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12138,Spring,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147,212,May
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,12139,Spring,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132,166,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12140,Spring,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98,116,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12141,Spring,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12142,Spring,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55,64,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12143,Spring,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22,31,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12144,Spring,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2,2,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12145,Spring,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10,10,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12146,Spring,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12147,Spring,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44,54,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12148,Spring,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12149,Spring,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192,289,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12150,Spring,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12151,Spring,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312,520,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12152,Spring,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293,529,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12153,Spring,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274,539,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12154,Spring,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257,564,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12155,Spring,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239,513,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12156,Spring,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243,504,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12157,Spring,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227,462,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12158,Spring,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216,415,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12159,Spring,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,159,214,373,May
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,12160,Spring,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,103,152,255,May
